  0.1287734E+03   0.8802157E-05   0.3335157E-08
  0.1298749E+03   0.8851436E-05   0.3297183E-08
  0.1309858E+03   0.8900878E-05   0.3259599E-08
  0.1321062E+03   0.8950485E-05   0.3222404E-08
  0.1332362E+03   0.9000260E-05   0.3185594E-08
  0.1343758E+03   0.9050204E-05   0.3149168E-08
  0.1355252E+03   0.9100321E-05   0.3113123E-08
  0.1366845E+03   0.9150611E-05   0.3077455E-08
  0.1378536E+03   0.9201079E-05   0.3042163E-08
  0.1390327E+03   0.9251726E-05   0.3007243E-08
